image_path,label,label_encoded
dataset\unhealthy\0020_0005.JPG,unhealthy,1
dataset\healthy\0002_0175.JPG,healthy,0
dataset\unhealthy\0017_0288.JPG,unhealthy,1
dataset\healthy\0001_0087.JPG,healthy,0
dataset\healthy\0003_0171.JPG,healthy,0
dataset\healthy\0007_0015.JPG,healthy,0
dataset\healthy\0007_0201.JPG,healthy,0
dataset\unhealthy\0020_0006.JPG,unhealthy,1
dataset\healthy\0011_0066.JPG,healthy,0
dataset\unhealthy\0017_0191.JPG,unhealthy,1
dataset\healthy\0007_0145.JPG,healthy,0
dataset\healthy\0002_0189.JPG,healthy,0
dataset\unhealthy\0012_0098.JPG,unhealthy,1
dataset\unhealthy\0020_0066.JPG,unhealthy,1
dataset\unhealthy\0017_0118.JPG,unhealthy,1
dataset\healthy\0011_0070.JPG,healthy,0
dataset\healthy\0004_0083.JPG,healthy,0
dataset\unhealthy\0017_0072.JPG,unhealthy,1
dataset\unhealthy\0019_0138.JPG,unhealthy,1
dataset\healthy\0004_0140.JPG,healthy,0
dataset\unhealthy\0022_0069.JPG,unhealthy,1
dataset\healthy\0005_0140.JPG,healthy,0
dataset\unhealthy\0017_0215.JPG,unhealthy,1
dataset\unhealthy\0021_0028.JPG,unhealthy,1
dataset\healthy\0010_0128.JPG,healthy,0
dataset\healthy\0005_0129.JPG,healthy,0
dataset\unhealthy\0012_0132.JPG,unhealthy,1
dataset\unhealthy\0018_0072.JPG,unhealthy,1
dataset\unhealthy\0019_0076.JPG,unhealthy,1
dataset\healthy\0010_0022.JPG,healthy,0
dataset\healthy\0009_0063.JPG,healthy,0
dataset\unhealthy\0015_0106.JPG,unhealthy,1
dataset\healthy\0009_0004.JPG,healthy,0
dataset\healthy\0005_0268.JPG,healthy,0
dataset\healthy\0001_0075.JPG,healthy,0
dataset\unhealthy\0014_0254.JPG,unhealthy,1
dataset\unhealthy\0017_0129.JPG,unhealthy,1
dataset\healthy\0011_0025.JPG,healthy,0
dataset\unhealthy\0017_0269.JPG,unhealthy,1
dataset\healthy\0009_0287.JPG,healthy,0
dataset\unhealthy\0017_0212.JPG,unhealthy,1
dataset\healthy\0009_0221.JPG,healthy,0
dataset\unhealthy\0019_0118.JPG,unhealthy,1
dataset\healthy\0007_0096.JPG,healthy,0
dataset\unhealthy\0012_0123.JPG,unhealthy,1
dataset\unhealthy\0019_0023.JPG,unhealthy,1
dataset\healthy\0007_0069.JPG,healthy,0
dataset\unhealthy\0019_0238.JPG,unhealthy,1
dataset\healthy\0009_0027.JPG,healthy,0
dataset\healthy\0001_0081.JPG,healthy,0
dataset\healthy\0006_0095.JPG,healthy,0
dataset\unhealthy\0014_0204.JPG,unhealthy,1
dataset\unhealthy\0022_0075.JPG,unhealthy,1
dataset\healthy\0004_0137.JPG,healthy,0
dataset\unhealthy\0017_0217.JPG,unhealthy,1
dataset\unhealthy\0020_0065.JPG,unhealthy,1
dataset\healthy\0007_0103.JPG,healthy,0
dataset\healthy\0005_0270.JPG,healthy,0
dataset\healthy\0007_0033.JPG,healthy,0
dataset\healthy\0005_0006.JPG,healthy,0
dataset\unhealthy\0020_0090.JPG,unhealthy,1
dataset\unhealthy\0020_0039.JPG,unhealthy,1
dataset\healthy\0003_0098.JPG,healthy,0
dataset\healthy\0005_0154.JPG,healthy,0
dataset\unhealthy\0018_0045.JPG,unhealthy,1
dataset\healthy\0005_0230.JPG,healthy,0
dataset\healthy\0009_0182.JPG,healthy,0
dataset\healthy\0002_0012.JPG,healthy,0
dataset\healthy\0004_0255.JPG,healthy,0
dataset\healthy\0001_0069.JPG,healthy,0
dataset\unhealthy\0015_0130.JPG,unhealthy,1
dataset\healthy\0005_0152.JPG,healthy,0
dataset\unhealthy\0020_0197.JPG,unhealthy,1
dataset\unhealthy\0012_0190.JPG,unhealthy,1
dataset\unhealthy\0020_0132.JPG,unhealthy,1
dataset\unhealthy\0014_0167.JPG,unhealthy,1
dataset\healthy\0003_0082.JPG,healthy,0
dataset\healthy\0009_0029.JPG,healthy,0
dataset\healthy\0003_0060.JPG,healthy,0
dataset\unhealthy\0012_0068.JPG,unhealthy,1
dataset\healthy\0005_0223.JPG,healthy,0
dataset\unhealthy\0012_0197.JPG,unhealthy,1
dataset\healthy\0007_0296.JPG,healthy,0
dataset\unhealthy\0021_0025.JPG,unhealthy,1
dataset\unhealthy\0017_0276.JPG,unhealthy,1
dataset\healthy\0004_0261.JPG,healthy,0
dataset\unhealthy\0012_0162.JPG,unhealthy,1
dataset\unhealthy\0014_0074.JPG,unhealthy,1
dataset\healthy\0001_0118.JPG,healthy,0
dataset\unhealthy\0012_0125.JPG,unhealthy,1
dataset\unhealthy\0021_0003.JPG,unhealthy,1
dataset\healthy\0003_0111.JPG,healthy,0
dataset\healthy\0009_0078.JPG,healthy,0
dataset\healthy\0009_0279.JPG,healthy,0
dataset\healthy\0010_0063.JPG,healthy,0
dataset\healthy\0002_0150.JPG,healthy,0
dataset\healthy\0007_0225.JPG,healthy,0
dataset\healthy\0002_0043.JPG,healthy,0
dataset\unhealthy\0019_0191.JPG,unhealthy,1
dataset\unhealthy\0014_0035.JPG,unhealthy,1
dataset\unhealthy\0014_0246.JPG,unhealthy,1
dataset\healthy\0006_0129.JPG,healthy,0
dataset\unhealthy\0017_0331.JPG,unhealthy,1
dataset\unhealthy\0012_0127.JPG,unhealthy,1
dataset\healthy\0004_0171.JPG,healthy,0
dataset\healthy\0004_0019.JPG,healthy,0
dataset\unhealthy\0017_0233.JPG,unhealthy,1
dataset\unhealthy\0019_0093.JPG,unhealthy,1
dataset\unhealthy\0017_0152.JPG,unhealthy,1
dataset\healthy\0003_0110.JPG,healthy,0
dataset\unhealthy\0022_0114.JPG,unhealthy,1
dataset\healthy\0009_0105.JPG,healthy,0
dataset\unhealthy\0014_0224.JPG,unhealthy,1
dataset\unhealthy\0012_0120.JPG,unhealthy,1
dataset\unhealthy\0019_0217.JPG,unhealthy,1
dataset\healthy\0009_0139.JPG,healthy,0
dataset\healthy\0009_0011.JPG,healthy,0
dataset\unhealthy\0015_0097.JPG,unhealthy,1
dataset\unhealthy\0017_0304.JPG,unhealthy,1
dataset\unhealthy\0014_0010.JPG,unhealthy,1
dataset\unhealthy\0017_0019.JPG,unhealthy,1
dataset\unhealthy\0012_0082.JPG,unhealthy,1
dataset\healthy\0004_0011.JPG,healthy,0
dataset\healthy\0002_0154.JPG,healthy,0
dataset\healthy\0004_0217.JPG,healthy,0
dataset\healthy\0002_0137.JPG,healthy,0
dataset\unhealthy\0019_0185.JPG,unhealthy,1
dataset\healthy\0006_0068.JPG,healthy,0
dataset\healthy\0005_0118.JPG,healthy,0
dataset\healthy\0003_0169.JPG,healthy,0
dataset\healthy\0007_0207.JPG,healthy,0
dataset\unhealthy\0019_0160.JPG,unhealthy,1
dataset\healthy\0007_0291.JPG,healthy,0
dataset\unhealthy\0012_0206.JPG,unhealthy,1
dataset\healthy\0009_0097.JPG,healthy,0
dataset\unhealthy\0019_0056.JPG,unhealthy,1
dataset\unhealthy\0018_0115.JPG,unhealthy,1
dataset\healthy\0002_0019.JPG,healthy,0
dataset\unhealthy\0015_0136.JPG,unhealthy,1
dataset\healthy\0003_0009.JPG,healthy,0
dataset\unhealthy\0018_0076.JPG,unhealthy,1
dataset\unhealthy\0015_0092.JPG,unhealthy,1
dataset\healthy\0002_0067.JPG,healthy,0
dataset\healthy\0006_0084.JPG,healthy,0
dataset\healthy\0007_0241.JPG,healthy,0
dataset\unhealthy\0012_0060.JPG,unhealthy,1
dataset\unhealthy\0014_0013.JPG,unhealthy,1
dataset\unhealthy\0014_0153.JPG,unhealthy,1
dataset\healthy\0002_0164.JPG,healthy,0
dataset\unhealthy\0019_0134.JPG,unhealthy,1
dataset\healthy\0004_0048.JPG,healthy,0
dataset\unhealthy\0014_0003.JPG,unhealthy,1
dataset\unhealthy\0017_0142.JPG,unhealthy,1
dataset\unhealthy\0022_0058.JPG,unhealthy,1
dataset\unhealthy\0018_0089.JPG,unhealthy,1
dataset\healthy\0002_0200.JPG,healthy,0
dataset\healthy\0001_0063.JPG,healthy,0
dataset\healthy\0001_0114.JPG,healthy,0
dataset\unhealthy\0012_0174.JPG,unhealthy,1
dataset\unhealthy\0017_0086.JPG,unhealthy,1
dataset\healthy\0005_0257.JPG,healthy,0
dataset\unhealthy\0019_0047.JPG,unhealthy,1
dataset\unhealthy\0019_0131.JPG,unhealthy,1
dataset\unhealthy\0017_0181.JPG,unhealthy,1
dataset\healthy\0007_0219.JPG,healthy,0
dataset\unhealthy\0012_0115.JPG,unhealthy,1
dataset\unhealthy\0017_0106.JPG,unhealthy,1
dataset\unhealthy\0017_0027.JPG,unhealthy,1
dataset\healthy\0005_0204.JPG,healthy,0
dataset\unhealthy\0022_0029.JPG,unhealthy,1
dataset\unhealthy\0012_0032.JPG,unhealthy,1
dataset\healthy\0009_0127.JPG,healthy,0
dataset\healthy\0009_0134.JPG,healthy,0
dataset\unhealthy\0015_0043.JPG,unhealthy,1
dataset\healthy\0010_0039.JPG,healthy,0
dataset\unhealthy\0017_0313.JPG,unhealthy,1
dataset\healthy\0002_0160.JPG,healthy,0
dataset\healthy\0002_0009.JPG,healthy,0
dataset\unhealthy\0012_0207.JPG,unhealthy,1
dataset\healthy\0005_0205.JPG,healthy,0
dataset\healthy\0009_0144.JPG,healthy,0
dataset\healthy\0003_0079.JPG,healthy,0
dataset\healthy\0009_0043.JPG,healthy,0
dataset\healthy\0003_0160.JPG,healthy,0
dataset\unhealthy\0017_0105.JPG,unhealthy,1
dataset\healthy\0005_0225.JPG,healthy,0
dataset\unhealthy\0012_0016.JPG,unhealthy,1
dataset\healthy\0005_0093.JPG,healthy,0
dataset\healthy\0007_0105.JPG,healthy,0
dataset\unhealthy\0014_0187.JPG,unhealthy,1
dataset\healthy\0003_0118.JPG,healthy,0
dataset\healthy\0001_0140.JPG,healthy,0
dataset\healthy\0003_0037.JPG,healthy,0
dataset\unhealthy\0020_0083.JPG,unhealthy,1
dataset\unhealthy\0014_0178.JPG,unhealthy,1
dataset\healthy\0002_0059.JPG,healthy,0
dataset\healthy\0007_0104.JPG,healthy,0
dataset\healthy\0011_0026.JPG,healthy,0
dataset\healthy\0005_0249.JPG,healthy,0
dataset\healthy\0005_0161.JPG,healthy,0
dataset\unhealthy\0018_0075.JPG,unhealthy,1
dataset\unhealthy\0019_0215.JPG,unhealthy,1
dataset\healthy\0002_0049.JPG,healthy,0
dataset\healthy\0007_0240.JPG,healthy,0
dataset\unhealthy\0019_0003.JPG,unhealthy,1
dataset\unhealthy\0015_0104.JPG,unhealthy,1
dataset\healthy\0001_0079.JPG,healthy,0
dataset\unhealthy\0018_0037.JPG,unhealthy,1
dataset\healthy\0005_0232.JPG,healthy,0
dataset\unhealthy\0022_0089.JPG,unhealthy,1
dataset\healthy\0007_0252.JPG,healthy,0
dataset\unhealthy\0017_0057.JPG,unhealthy,1
dataset\healthy\0002_0172.JPG,healthy,0
dataset\unhealthy\0018_0060.JPG,unhealthy,1
dataset\healthy\0004_0271.JPG,healthy,0
dataset\healthy\0009_0042.JPG,healthy,0
dataset\healthy\0007_0264.JPG,healthy,0
dataset\healthy\0010_0085.JPG,healthy,0
dataset\unhealthy\0019_0264.JPG,unhealthy,1
dataset\healthy\0004_0208.JPG,healthy,0
dataset\unhealthy\0020_0148.JPG,unhealthy,1
dataset\healthy\0006_0079.JPG,healthy,0
dataset\unhealthy\0014_0101.JPG,unhealthy,1
dataset\healthy\0005_0153.JPG,healthy,0
dataset\unhealthy\0019_0028.JPG,unhealthy,1
dataset\healthy\0009_0222.JPG,healthy,0
dataset\unhealthy\0017_0296.JPG,unhealthy,1
dataset\unhealthy\0015_0091.JPG,unhealthy,1
dataset\healthy\0007_0021.JPG,healthy,0
dataset\unhealthy\0017_0309.JPG,unhealthy,1
dataset\unhealthy\0014_0049.JPG,unhealthy,1
dataset\healthy\0005_0170.JPG,healthy,0
dataset\healthy\0002_0144.JPG,healthy,0
dataset\healthy\0005_0086.JPG,healthy,0
dataset\healthy\0001_0146.JPG,healthy,0
dataset\unhealthy\0019_0122.JPG,unhealthy,1
dataset\healthy\0004_0172.JPG,healthy,0
dataset\unhealthy\0019_0014.JPG,unhealthy,1
dataset\unhealthy\0017_0258.JPG,unhealthy,1
dataset\unhealthy\0017_0186.JPG,unhealthy,1
dataset\healthy\0011_0100.JPG,healthy,0
dataset\healthy\0007_0267.JPG,healthy,0
dataset\unhealthy\0017_0124.JPG,unhealthy,1
dataset\unhealthy\0019_0209.JPG,unhealthy,1
dataset\healthy\0002_0212.JPG,healthy,0
dataset\healthy\0005_0221.JPG,healthy,0
dataset\healthy\0007_0020.JPG,healthy,0
dataset\healthy\0001_0068.JPG,healthy,0
dataset\unhealthy\0015_0031.JPG,unhealthy,1
dataset\unhealthy\0022_0012.JPG,unhealthy,1
dataset\unhealthy\0012_0017.JPG,unhealthy,1
dataset\healthy\0007_0208.JPG,healthy,0
dataset\healthy\0009_0014.JPG,healthy,0
dataset\healthy\0004_0228.JPG,healthy,0
dataset\unhealthy\0012_0170.JPG,unhealthy,1
dataset\unhealthy\0019_0030.JPG,unhealthy,1
dataset\healthy\0003_0072.JPG,healthy,0
dataset\healthy\0003_0019.JPG,healthy,0
dataset\healthy\0001_0148.JPG,healthy,0
dataset\healthy\0004_0028.JPG,healthy,0
dataset\unhealthy\0015_0085.JPG,unhealthy,1
dataset\healthy\0010_0137.JPG,healthy,0
dataset\unhealthy\0020_0262.JPG,unhealthy,1
dataset\unhealthy\0019_0106.JPG,unhealthy,1
dataset\unhealthy\0020_0272.JPG,unhealthy,1
dataset\unhealthy\0018_0006.JPG,unhealthy,1
dataset\healthy\0006_0037.JPG,healthy,0
dataset\unhealthy\0021_0016.JPG,unhealthy,1
dataset\unhealthy\0019_0198.JPG,unhealthy,1
dataset\healthy\0002_0029.JPG,healthy,0
dataset\healthy\0005_0126.JPG,healthy,0
dataset\healthy\0005_0004.JPG,healthy,0
dataset\healthy\0011_0097.JPG,healthy,0
dataset\healthy\0007_0127.JPG,healthy,0
dataset\healthy\0010_0010.JPG,healthy,0
dataset\healthy\0005_0155.JPG,healthy,0
dataset\healthy\0011_0010.JPG,healthy,0
dataset\unhealthy\0012_0257.JPG,unhealthy,1
dataset\unhealthy\0020_0263.JPG,unhealthy,1
dataset\healthy\0009_0156.JPG,healthy,0
dataset\healthy\0002_0167.JPG,healthy,0
dataset\unhealthy\0020_0145.JPG,unhealthy,1
dataset\unhealthy\0020_0015.JPG,unhealthy,1
dataset\healthy\0001_0135.JPG,healthy,0
dataset\healthy\0002_0090.JPG,healthy,0
dataset\unhealthy\0022_0099.JPG,unhealthy,1
dataset\healthy\0003_0058.JPG,healthy,0
dataset\unhealthy\0017_0300.JPG,unhealthy,1
dataset\healthy\0005_0123.JPG,healthy,0
dataset\unhealthy\0017_0342.JPG,unhealthy,1
dataset\healthy\0002_0190.JPG,healthy,0
dataset\unhealthy\0019_0130.JPG,unhealthy,1
dataset\unhealthy\0020_0130.JPG,unhealthy,1
dataset\healthy\0003_0023.JPG,healthy,0
dataset\healthy\0004_0128.JPG,healthy,0
dataset\healthy\0003_0026.JPG,healthy,0
dataset\unhealthy\0017_0141.JPG,unhealthy,1
dataset\healthy\0002_0206.JPG,healthy,0
dataset\healthy\0009_0002.JPG,healthy,0
dataset\healthy\0009_0257.JPG,healthy,0
dataset\healthy\0005_0240.JPG,healthy,0
dataset\healthy\0002_0185.JPG,healthy,0
dataset\unhealthy\0019_0070.JPG,unhealthy,1
dataset\unhealthy\0014_0148.JPG,unhealthy,1
dataset\unhealthy\0021_0077.JPG,unhealthy,1
dataset\healthy\0003_0062.JPG,healthy,0
dataset\unhealthy\0019_0041.JPG,unhealthy,1
dataset\unhealthy\0019_0186.JPG,unhealthy,1
dataset\healthy\0005_0229.JPG,healthy,0
dataset\healthy\0005_0104.JPG,healthy,0
dataset\healthy\0005_0163.JPG,healthy,0
dataset\healthy\0001_0084.JPG,healthy,0
dataset\healthy\0005_0266.JPG,healthy,0
dataset\unhealthy\0022_0016.JPG,unhealthy,1
dataset\unhealthy\0015_0014.JPG,unhealthy,1
dataset\unhealthy\0018_0003.JPG,unhealthy,1
dataset\healthy\0007_0255.JPG,healthy,0
dataset\unhealthy\0019_0109.JPG,unhealthy,1
dataset\unhealthy\0019_0033.JPG,unhealthy,1
dataset\unhealthy\0014_0242.JPG,unhealthy,1
dataset\unhealthy\0014_0220.JPG,unhealthy,1
dataset\healthy\0005_0192.JPG,healthy,0
dataset\healthy\0009_0157.JPG,healthy,0
dataset\unhealthy\0014_0112.JPG,unhealthy,1
dataset\healthy\0005_0244.JPG,healthy,0
dataset\unhealthy\0019_0266.JPG,unhealthy,1
dataset\healthy\0009_0067.JPG,healthy,0
dataset\healthy\0010_0059.JPG,healthy,0
dataset\unhealthy\0019_0161.JPG,unhealthy,1
dataset\healthy\0007_0131.JPG,healthy,0
dataset\unhealthy\0020_0131.JPG,unhealthy,1
dataset\unhealthy\0019_0275.JPG,unhealthy,1
dataset\healthy\0010_0067.JPG,healthy,0
dataset\unhealthy\0012_0033.JPG,unhealthy,1
dataset\unhealthy\0014_0005.JPG,unhealthy,1
dataset\healthy\0009_0046.JPG,healthy,0
dataset\healthy\0002_0138.JPG,healthy,0
dataset\unhealthy\0019_0230.JPG,unhealthy,1
dataset\unhealthy\0015_0020.JPG,unhealthy,1
dataset\healthy\0009_0032.JPG,healthy,0
dataset\unhealthy\0019_0156.JPG,unhealthy,1
dataset\unhealthy\0012_0008.JPG,unhealthy,1
dataset\healthy\0004_0165.JPG,healthy,0
dataset\healthy\0007_0027.JPG,healthy,0
dataset\unhealthy\0012_0015.JPG,unhealthy,1
dataset\healthy\0009_0093.JPG,healthy,0
dataset\unhealthy\0012_0194.JPG,unhealthy,1
dataset\unhealthy\0020_0011.JPG,unhealthy,1
dataset\healthy\0004_0034.JPG,healthy,0
dataset\healthy\0005_0144.JPG,healthy,0
dataset\healthy\0002_0174.JPG,healthy,0
dataset\healthy\0004_0013.JPG,healthy,0
dataset\healthy\0001_0093.JPG,healthy,0
dataset\unhealthy\0014_0170.JPG,unhealthy,1
dataset\unhealthy\0014_0102.JPG,unhealthy,1
dataset\unhealthy\0020_0267.JPG,unhealthy,1
dataset\unhealthy\0012_0084.JPG,unhealthy,1
dataset\healthy\0010_0135.JPG,healthy,0
dataset\healthy\0004_0026.JPG,healthy,0
dataset\unhealthy\0012_0024.JPG,unhealthy,1
dataset\healthy\0009_0110.JPG,healthy,0
dataset\healthy\0005_0094.JPG,healthy,0
dataset\unhealthy\0020_0076.JPG,unhealthy,1
dataset\healthy\0003_0055.JPG,healthy,0
dataset\healthy\0007_0303.JPG,healthy,0
dataset\unhealthy\0017_0218.JPG,unhealthy,1
dataset\healthy\0010_0125.JPG,healthy,0
dataset\healthy\0009_0089.JPG,healthy,0
dataset\healthy\0010_0055.JPG,healthy,0
dataset\unhealthy\0017_0325.JPG,unhealthy,1
dataset\unhealthy\0018_0084.JPG,unhealthy,1
dataset\healthy\0005_0074.JPG,healthy,0
dataset\unhealthy\0020_0097.JPG,unhealthy,1
dataset\unhealthy\0017_0085.JPG,unhealthy,1
dataset\unhealthy\0014_0012.JPG,unhealthy,1
dataset\unhealthy\0019_0026.JPG,unhealthy,1
dataset\unhealthy\0021_0060.JPG,unhealthy,1
dataset\unhealthy\0015_0048.JPG,unhealthy,1
dataset\healthy\0009_0131.JPG,healthy,0
dataset\unhealthy\0015_0115.JPG,unhealthy,1
dataset\unhealthy\0017_0111.JPG,unhealthy,1
dataset\unhealthy\0020_0134.JPG,unhealthy,1
dataset\healthy\0009_0255.JPG,healthy,0
dataset\unhealthy\0020_0113.JPG,unhealthy,1
dataset\unhealthy\0012_0157.JPG,unhealthy,1
dataset\healthy\0009_0205.JPG,healthy,0
dataset\unhealthy\0017_0135.JPG,unhealthy,1
dataset\unhealthy\0012_0240.JPG,unhealthy,1
dataset\healthy\0002_0062.JPG,healthy,0
dataset\unhealthy\0014_0228.JPG,unhealthy,1
dataset\unhealthy\0018_0108.JPG,unhealthy,1
dataset\healthy\0004_0203.JPG,healthy,0
dataset\unhealthy\0021_0011.JPG,unhealthy,1
dataset\unhealthy\0012_0182.JPG,unhealthy,1
dataset\unhealthy\0019_0126.JPG,unhealthy,1
dataset\healthy\0002_0070.JPG,healthy,0
dataset\unhealthy\0017_0175.JPG,unhealthy,1
dataset\unhealthy\0020_0214.JPG,unhealthy,1
dataset\healthy\0002_0014.JPG,healthy,0
dataset\unhealthy\0020_0186.JPG,unhealthy,1
dataset\healthy\0002_0097.JPG,healthy,0
dataset\healthy\0005_0069.JPG,healthy,0
dataset\healthy\0003_0039.JPG,healthy,0
dataset\healthy\0005_0084.JPG,healthy,0
dataset\healthy\0006_0066.JPG,healthy,0
dataset\unhealthy\0015_0017.JPG,unhealthy,1
dataset\healthy\0005_0196.JPG,healthy,0
dataset\healthy\0003_0016.JPG,healthy,0
dataset\healthy\0003_0134.JPG,healthy,0
dataset\healthy\0005_0190.JPG,healthy,0
dataset\unhealthy\0014_0161.JPG,unhealthy,1
dataset\unhealthy\0014_0107.JPG,unhealthy,1
dataset\unhealthy\0019_0242.JPG,unhealthy,1
dataset\healthy\0011_0103.JPG,healthy,0
dataset\healthy\0004_0224.JPG,healthy,0
dataset\unhealthy\0014_0070.JPG,unhealthy,1
dataset\healthy\0010_0091.JPG,healthy,0
dataset\unhealthy\0020_0093.JPG,unhealthy,1
dataset\healthy\0006_0099.JPG,healthy,0
dataset\healthy\0006_0048.JPG,healthy,0
dataset\unhealthy\0014_0152.JPG,unhealthy,1
dataset\unhealthy\0018_0110.JPG,unhealthy,1
dataset\unhealthy\0012_0181.JPG,unhealthy,1
dataset\healthy\0004_0112.JPG,healthy,0
dataset\unhealthy\0019_0253.JPG,unhealthy,1
dataset\healthy\0005_0011.JPG,healthy,0
dataset\unhealthy\0020_0120.JPG,unhealthy,1
dataset\healthy\0005_0047.JPG,healthy,0
dataset\unhealthy\0012_0196.JPG,unhealthy,1
dataset\healthy\0004_0146.JPG,healthy,0
dataset\unhealthy\0022_0015.JPG,unhealthy,1
dataset\unhealthy\0012_0214.JPG,unhealthy,1
dataset\unhealthy\0018_0100.JPG,unhealthy,1
dataset\healthy\0004_0052.JPG,healthy,0
dataset\unhealthy\0019_0255.JPG,unhealthy,1
dataset\healthy\0002_0098.JPG,healthy,0
dataset\healthy\0007_0056.JPG,healthy,0
dataset\unhealthy\0012_0198.JPG,unhealthy,1
dataset\healthy\0009_0254.JPG,healthy,0
dataset\unhealthy\0021_0034.JPG,unhealthy,1
dataset\healthy\0010_0023.JPG,healthy,0
dataset\healthy\0003_0051.JPG,healthy,0
dataset\healthy\0010_0158.JPG,healthy,0
dataset\healthy\0001_0066.JPG,healthy,0
dataset\healthy\0009_0161.JPG,healthy,0
dataset\healthy\0009_0151.JPG,healthy,0
dataset\unhealthy\0012_0113.JPG,unhealthy,1
dataset\healthy\0001_0057.JPG,healthy,0
dataset\unhealthy\0014_0121.JPG,unhealthy,1
dataset\healthy\0006_0021.JPG,healthy,0
dataset\unhealthy\0017_0223.JPG,unhealthy,1
dataset\unhealthy\0012_0094.JPG,unhealthy,1
dataset\healthy\0001_0074.JPG,healthy,0
dataset\healthy\0011_0019.JPG,healthy,0
dataset\unhealthy\0017_0249.JPG,unhealthy,1
dataset\unhealthy\0021_0058.JPG,unhealthy,1
dataset\unhealthy\0012_0103.JPG,unhealthy,1
dataset\unhealthy\0017_0150.JPG,unhealthy,1
dataset\unhealthy\0021_0070.JPG,unhealthy,1
dataset\unhealthy\0022_0023.JPG,unhealthy,1
dataset\healthy\0007_0170.JPG,healthy,0
dataset\unhealthy\0014_0053.JPG,unhealthy,1
dataset\healthy\0006_0089.JPG,healthy,0
dataset\healthy\0003_0163.JPG,healthy,0
dataset\unhealthy\0020_0034.JPG,unhealthy,1
dataset\healthy\0003_0175.JPG,healthy,0
dataset\unhealthy\0019_0162.JPG,unhealthy,1
dataset\unhealthy\0019_0009.JPG,unhealthy,1
dataset\healthy\0005_0054.JPG,healthy,0
dataset\unhealthy\0019_0049.JPG,unhealthy,1
dataset\unhealthy\0019_0177.JPG,unhealthy,1
dataset\healthy\0002_0042.JPG,healthy,0
dataset\unhealthy\0020_0219.JPG,unhealthy,1
dataset\unhealthy\0017_0340.JPG,unhealthy,1
dataset\healthy\0004_0051.JPG,healthy,0
dataset\healthy\0001_0045.JPG,healthy,0
dataset\unhealthy\0019_0079.JPG,unhealthy,1
dataset\unhealthy\0017_0292.JPG,unhealthy,1
dataset\healthy\0002_0103.JPG,healthy,0
dataset\healthy\0005_0024.JPG,healthy,0
dataset\healthy\0009_0031.JPG,healthy,0
dataset\healthy\0011_0052.JPG,healthy,0
dataset\unhealthy\0012_0265.JPG,unhealthy,1
dataset\unhealthy\0020_0265.JPG,unhealthy,1
dataset\healthy\0005_0258.JPG,healthy,0
dataset\healthy\0009_0187.JPG,healthy,0
dataset\healthy\0004_0043.JPG,healthy,0
dataset\healthy\0004_0212.JPG,healthy,0
dataset\unhealthy\0019_0132.JPG,unhealthy,1
dataset\healthy\0004_0096.JPG,healthy,0
dataset\unhealthy\0019_0205.JPG,unhealthy,1
dataset\healthy\0005_0236.JPG,healthy,0
dataset\healthy\0007_0319.JPG,healthy,0
dataset\healthy\0003_0010.JPG,healthy,0
dataset\healthy\0001_0001.JPG,healthy,0
dataset\unhealthy\0017_0034.JPG,unhealthy,1
dataset\unhealthy\0012_0199.JPG,unhealthy,1
dataset\unhealthy\0015_0044.JPG,unhealthy,1
dataset\unhealthy\0012_0013.JPG,unhealthy,1
dataset\unhealthy\0020_0007.JPG,unhealthy,1
dataset\healthy\0009_0003.JPG,healthy,0
dataset\unhealthy\0017_0247.JPG,unhealthy,1
dataset\unhealthy\0014_0067.JPG,unhealthy,1
dataset\unhealthy\0020_0105.JPG,unhealthy,1
dataset\unhealthy\0020_0184.JPG,unhealthy,1
dataset\unhealthy\0019_0080.JPG,unhealthy,1
dataset\healthy\0007_0024.JPG,healthy,0
dataset\unhealthy\0015_0090.JPG,unhealthy,1
dataset\healthy\0006_0113.JPG,healthy,0
dataset\unhealthy\0012_0239.JPG,unhealthy,1
dataset\healthy\0007_0140.JPG,healthy,0
dataset\healthy\0004_0150.JPG,healthy,0
dataset\unhealthy\0014_0065.JPG,unhealthy,1
dataset\healthy\0007_0263.JPG,healthy,0
dataset\healthy\0007_0321.JPG,healthy,0
dataset\healthy\0004_0050.JPG,healthy,0
dataset\unhealthy\0022_0093.JPG,unhealthy,1
dataset\unhealthy\0022_0080.JPG,unhealthy,1
dataset\healthy\0005_0007.JPG,healthy,0
dataset\unhealthy\0014_0132.JPG,unhealthy,1
dataset\unhealthy\0019_0219.JPG,unhealthy,1
dataset\unhealthy\0017_0336.JPG,unhealthy,1
dataset\unhealthy\0019_0271.JPG,unhealthy,1
dataset\unhealthy\0014_0118.JPG,unhealthy,1
dataset\healthy\0006_0039.JPG,healthy,0
dataset\healthy\0004_0006.JPG,healthy,0
dataset\healthy\0007_0254.JPG,healthy,0
dataset\unhealthy\0020_0209.JPG,unhealthy,1
dataset\unhealthy\0019_0254.JPG,unhealthy,1
dataset\unhealthy\0020_0100.JPG,unhealthy,1
dataset\healthy\0001_0125.JPG,healthy,0
dataset\healthy\0002_0107.JPG,healthy,0
dataset\unhealthy\0020_0176.JPG,unhealthy,1
dataset\healthy\0002_0143.JPG,healthy,0
dataset\healthy\0009_0201.JPG,healthy,0
dataset\healthy\0005_0254.JPG,healthy,0
dataset\unhealthy\0019_0037.JPG,unhealthy,1
dataset\unhealthy\0018_0049.JPG,unhealthy,1
